"positive","google","Alright, well #Apple just got its ass kicked in the face by #Google so hard with its new Googles #Nexus phone. It will be brilliant."
"positive","ric flair","Ric Flair is also telling friends he may replace Hogan on #ToughEnough"
"positive","mashable","@mashable I never did thank you for including me in your Top 100 Twitter Authors! You Rock! (&amp; I New Wave :-D) http://bit.ly/EOrFV"
"negative","aig","The real AIG scandal / http://bit.ly/b82Px"
"neutral","apple","Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO"
"positive","lakers","Anyone else love the fact that they #Lakers are not even playing tonight but #Kobe is #5 on trending topics! "
"positive","stanford","RT @jessverr I love the nerdy Stanford human biology videos - makes me miss school. http://bit.ly/13t7NR"
"positive","nintendo","It would be poetic if Nintendo became a Sony 2nd Party Developer. It would also make choosing consoles every generation very easy"
"positive","nike","Think this is great advertisement for Nike. Although it may be unconventional, very emotional and inspiring #M300F15 https://twitter.com/codesforguys/status/620624296340246528 …"
"negative","google+","What do you think about Google possibly buying Twitter? Especially after the collapse of Google+? http://searchenginewatch.com/sew/news/2421129/google-may-not-give-a-f-about-twitter-but-experts-say-it-should … #socialmedia"
"positive","teen wolf","it's 1am i should sleep i have school tomorrow ugh i miss teen wolf, can january pls come fast already"
"positive","oracle","Why Oracle just bought a marketing company called Maxymiser Oracle on Thursday announced that it was buying New... http://fb.me/1SufqyGQB "
"positive","nintendo","Gon get smashed! The Nintendo kind though, not the drunk kind. Right?..right? https://twitter.com/SarahGracieTT/status/639350110313295872 …"
"neutral","twitter","RT @Luisfitq: Ty!RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @MsCarieFWR @dizzleb19 @LBN_Prod @Federal_and_Co @KimDeanMusic @mscre ..."
"positive","bob marley","Audio: digitallioness: Justin Nozuka Band- Mr Therapy Man/ Sun is Shining (Bob Marley cover) This is the... http://tmblr.co/Zmldlx1syOfek "
"neutral","google","The Ice Cream Sandwich presentation was very buggy, however 4.0 looks much more promising than expected.  #Android #GalaxyNexus #Google"
"positive","grateful dead","@ChadMo1 photo of the press gaggle with @GaryPinkel after Thursday's practice...that's me in the Grateful Dead shirt. pic.twitter.com/SLT0Kjupzo"
"positive","madonna","Sunday, we're striking a pose with #Madonnarama! Join @DJRileyYork for an all Madonna dance party til 4 am! http://ow.ly/ROjYd "
"neutral","google","Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia"
"positive","amazon prime","@TADAMZZ Those are some big words, I'm hyped. I'm getting it tomorrow, Amazon Prime is a beautiful thing."
"neutral","twitter","@alexbabb9 Alexthe_ASSholeBabb should be your new #Twitter name"
"negative","minecraft","3rd creeper base explosion because Tommy wouldn't give me everything I had ever gathered in the game. I am so done with Minecraft"
"negative","apple","@twalve @apple you know the issues they have with DST and alarms :p"
"neutral","google","#Android #Google Galaxy Nexus Press Release http://t.co/JKrzYGBO #DhilipSiva"
"neutral","twitter","#twitter&facebookOff good night everyone   bye bye"
"positive","tgif","TGIF! Does anyone else remember that movie from the 70s, 'Thank God It's Friday!' ? It... http://www.gofundme.com/toobroketomend?pc=tw_u …"
"negative","apple","Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"
"positive","hannibal","Bored at work!"
"negative","ukip","My Ma's so fucking UKIP. She may as well be smoking Bensons and sipping John Smith's ale as she's giving off about the Chinese"
"neutral","twitter","Things that #heatmeup : when people put the # on facebookposts when they dont even have a #twitter. #getaclue"
"positive","snoop dogg","I predict I'll feel like I partied with Psy & Snoop Dogg tomorrow because of @Fleetwood_Smack: https://youtu.be/HkMNOlYcpHg "
"positive","minecraft","@C418 May I use one of your ~amazing~ Minecraft tracks at the beginning of an interview I'm doing for my website? ( < 30 seconds )"
"neutral","twitter","8am dentist appointment, i really should be going to bed...#makesnomovetogetupfromcomputer #twitter"
"positive","michael jackson","@NICKIMINAJ today you try to destroy a Sir Mix-a-Lot hit - tomorrow Michael Jackson? WRITE YOUR OWN DAMN HOOKS!"
"neutral","google","New Galaxy Nexus: App Improvements -  Quick Response to unwanted calls, predefined SMS's #nexus #samsung #google #android bit.ly/nEJbyE"
"negative","trump","Idk how I feel about going to darts every Wednesday. Like I'm pretty sure every person there for darts is voting for Trump, but idk."
"positive","conor mcgregor","LAS VEGAS -- Conor McGregor was in rare form Friday during the Go Big press conference. The brash Irishman took... http://www.mmafighting.com/2015/9/6/9268553/dana-white-admits-what-he-told-conor-mcgregor-during-go-big-press …"
"positive","bob marley","I used to have the dopest bob Marley shirt for tomorrow but now it's gone:`("
"neutral","academy awards","Seth McFarlane set to host the 85th Academy Awards in February. What do you think of that choice?"
"positive","conor mcgregor","I think the dude sat next to Aldo should put on a Conor McGregor face mask so we can see Jose running again."
"positive","federer","Federer rebounds from 3-5 down in the 2nd set tb to take it 8-6. Leads Isner. 7-6(0) 7-6(6) #usopen"
"positive","jurassic park","Between Jurassic Park, Toy Story 2 and Space Jam, Wayne Knight may be the greatest screen villain of all time"
"positive","pope","Join the Moral March in Washington, DC on September 24: On September 24, Pope Francis will address Congress on... http://bit.ly/1hTN5wE "
"neutral","youtube","Still on youtube and board "
"positive","windows 10","I notice several people having issues with SAM Broadcaster on #Windows10 May I suggest http://radiodj.ro  it works great on Windows 10"
"positive","teen wolf","late rting this! she guest stared on teen wolf, and Big Time Rush beach movie! she from The Troop. https://twitter.com/FamousBirthdays/status/640283571488464896 …"
"neutral","cavs","Watching the Cavs game, I was looking for a game 7, but I guess not "
"neutral","microsoft","iCloud Control Panel for Windows: http://t.co/8nJ4VHNL #win7 #windows7 #apple #ipad #iphone #ipod #iphone4s #microsoft #icloud"
"positive","obama","I like this guy : ' Barack Obama shows his funny side  &gt;&gt; http://tr.im/l0gY !!"
"neutral","microsoft","New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft"
"neutral","twitter","I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!"
"positive","pride parade","I couldn't get Aug 16 off I'm so sad I really wanted to go to the pride parade"
"neutral","apple","@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?"
"negative","rick perry","Looks like Rick Perry may be the first out in the #GOP race. He's out of money already!"
"positive","tgif","TGIF! Feature Friday is here with new Roxy, Fallen & DC! Take a look: http://ow.ly/RNFNO "
"neutral","google","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/DGGsNOh2"
"neutral","gm","RT @LATimesautos is now the time to buy a GM car? http://bit.ly/nRzlu"
"negative","apple","Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable."
"neutral","microsoft","CEO Steve Ballmer says that #Microsoft dodged a bullet when it failed to acquire #Yahoo! in 2008 http://t.co/nlCxoCUz"
"neutral","twitter","#goodnight #twitter"
"positive","google","@VentureBeat I like the #google virtual bookcase thank you for sharing"
"neutral","microsoft","#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement"
"positive","madonna","Book now la cala this saturday is madonna tribute night back to the 80s m3ssanget and my dancers will will be... http://fb.me/3cH7YzDkA "
"neutral","cannavaro","@Daniel_Dennehy Just saw u with Cannavaro, didn't know u were here in Italy! Congratz for being the 2nd best in the world!!! #Legend"
"neutral","apple","@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before"
"positive","disneyland","I was so close to not going to otra and go to Disneyland on the 9th-11th but my parents love me so much. Thanks"
"negative","valentine's day","Get me Valentine's Day hearts for Feb. 14 and I'm taking it as a sign you're breaking up with me. Love won't make you eat those things."
"negative","apple","Waiting for items to copy in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?"
"positive","twitter","I've pretty much abandoned Facebook for Twitter. #twitter'slegit"
"positive","lexus","Lexus : ES 300 Black with Tan interior: $600.00 (0 Bids)End Date: Wednesday Sep-2-2015 9:15:43 PDTBuy It Now ... http://bit.ly/Autox "
"positive","bentley","Someone is celebrating their 30th in style tonight - we are off to a 30th Birthday party in the Bentley #arriveinstyle"
"neutral","google","#Android #Google Samsung Galaxy Nexus Coming Soon To Three UK http://t.co/FQbfdiYE #DhilipSiva"
"neutral","microsoft","#Microsoft anuncia SQL Server ODBC Driver para Linux! http://t.co/kDbNjYyB  #MS #Linux #Opensource #SQL #Softwarelibre"
"neutral","san francisco","just landed at San Francisco"
"positive","xbox","@JemelOneFive since my birthday is October 18th any chance going on xbox with you?"
"positive","nintendo","Is tomorrow's new Apple TV really a games console, and does it involve Nintendo?: And if there's one thing tha... http://bit.ly/1OxpdJV "
"neutral","starbucks","Studying history in Starbucks  So cold and nervous."
"neutral","apple","Can someone explain to me how the hell iMessage differs from a text message? @Apple #fb"
"positive","star wars","When we go over expectations, I make it fun with Star Wars-- the Jedi Code of Conduct. http://msnystedtmusic.blogspot.com/2014/08/may-force-be-with-you.html … #sdu46"
"neutral","microsoft","Not sure how I feel about the Black Keys playing at the U-Village Microsoft store. Guess they *are* getting paid, that's good. #Microsoft"
"neutral","microsoft","@Cyruss1989 @wpcentral I think they're referring to the obvious  partnership between #Microsoft and #Nokia aka #Bing and #Navteq."
"negative","microsoft","How #Apple eclipsed #Microsoft http://t.co/1fH0dFGj from @guardian"
"negative","juventus","Juventus had two men sent off as their dismal start to defending their Serie A title continued with defeat at Roma on Sunday."
"positive","bernie sanders","Spent the night crafting Bernie Sanders shirts for the rally on Saturday #Winthrop #Bernie2016"
"positive","minecraft","Sorry for no video on Minecraft yesterday. It literally JUST UPLOADED! That video will be up on monday and i think you will enjoy it! :)"
"positive","eric church","Take me back to Friday night to the Eric church concert"
"positive","google","OMG the #Android 4.0 SDK is available NOW @ http://t.co/OeUrmtLX!! #Google"
"negative","headache","I wished I wouldn't be so tired ... and with headache ... no interest in going drinking or anything  life sucks"
"positive","zlatan","Scenes when Benzema walks out of tunnel tomorrow along with higuain , m'vila , Zlatan , Pele and Maradona. Lets smash hammers !! #COYG"
"positive","Malcolm Gladwell","Blink by malcolm gladwell amazing book and The tipping point!"
"negative","apple","Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
"positive","minecraft","Had fun streaming with friends. Hopefully I'll get back to Minecraft tomorrow! Goodnight all"
"negative","apple","I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!"
"neutral","microsoft","Check this video out -- OmniTouch - Demo Video #Microsoft demonstrates touch screen for any surface http://t.co/NL9E08Q7"
"neutral","black dahlia murder","I just need to chill. Can't wait to unleash some aggression at Black Dahlia Murder tomorrow. #GonnaEndALife"
"positive","google+","Google+ can enhance your position in Search & connect you with NEW prospects! Interested? http://ow.ly/QpK3p  Workshop Derby 18 August"
"positive","ipod","I crushed a 7.5km run with a pace of 4'45 with Nike + iPod. #makeitcount #nikeplus #september : http://go.nike.com/810j2uj "
"negative","at&t","Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter"
"negative","amazon prime day","So it turns out Amazon Prime Day *did* turn out a lot like Black Friday--overhyped and not worth the time. #BitterOldManTweet"
"neutral","google","#Android #Google Ice Cream Sandwich Official Video http://t.co/ppH5CW1p #DhilipSiva"
"positive","twitter","Dear #twitter I have missed you. Promise i'll keep in touch more often"
"positive","ipad","Tomorrow the day Apple reveals a new iPhone & iPad #SoAnxious I want both items ASAP!"
"negative","billy cundiff","No you may not kick it. -Tribe Called Quest answering a text from Billy Cundiff"
"neutral","apple","@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill"
"neutral","apple","gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance"
"positive","fleetwood mac","I narrowed it down to a top 3 of: 3rd: Rumors by Fleetwood Mac 2nd: The Libertines by The Libertines (funny enough)"
"positive","obama","Senate Dems secure Obama's Iran nuclear deal - Democrats on Tuesday gave President Barack Obama the votes he needs... http://ow.ly/33QcC4 "
"positive","galaxy note","Galaxy Note 5 Commercial Showcases The New S-Pen: Samsung finally announced the Galaxy Note 5 on Thursday, we ... http://bit.ly/1TKXAUh "
"neutral","google","Calling All #IceCreamSandwich Lovers | #Google & #Samsung Like in Hong Kong - A new look at what's new from Android http://t.co/qD1bqVm8"
"positive","netflix","Tomorrow I will be reunited with my best friend for two and a half more weeks of sitting up all night & watching foreign Netflix movies."
"neutral","apple","@apple can you get your iphone to stop vibrating when you get a text?"
"neutral","microsoft","Leaving for #smau : I'll be at the #Microsoft stand as a trainer for the #wpdev labs. Meet me there!"
"positive","twitter","Got this new #twitter app and a fresh ass theme with it! FWM"
"positive","amazon prime day","Amazon Prime Day beats Black Friday sales: we're at the edge of the mobile shopping era http://www.thedrum.com/news/2015/07/16/amazon-prime-day-beats-black-friday-sales … via @TheDrum"
"neutral","microsoft","Watching this week's episode of Hawaii Five-O. Great use of Windows Phone 7 & SkyDrive. Oh yeah a Dell Inspiron Duo was there too #microsoft"
"neutral","microsoft","RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE"
"neutral","twitter","@_ahooten23 welcomee to #twitter"
"positive","bentley","Our September 9th, Line up for the 8th C.U. Bands and Fans Original Artist Night hosted by Bentley's Pub... http://fb.me/3Qhr3pbjP "
"neutral","google","#google #IceCreamSandwich #Samsung #Updates #Android | Galaxy Nexus with Ice Cream Sandwich: pictures http://t.co/lfpPk5Yk"
"neutral","apple","Say no to 1,000 things. What are you saying no to? 7 Rules of Success from Steve Jobs of @apple #prodmgmt #management #innovation"
"positive","bbc","Watch our Chief Political Correspondent go through the papers at 10.30pm on BBC. #tomorrowspaperstoday https://twitter.com/christopherhope/status/641353751467454464 …"
"positive","taylor swift","Bart De Brandt. @sierufeb Resplendent Taylor Swift Images. You may want to check: http://bit.ly/1IEhKUN "
"positive","ipod","My boys @SharifAfifi & @WillBradnam just came on shuffle on my iPod and now I MISS MULLED WINE NIGHTS AND THE 8TH FOLD AND THEM."
"positive","mariah carey","Weeping may endure for a night, but joy comes in the morning #NowPlaying Fly Like A Bird de Mariah Carey http://tidal.com/track/586186 "
"neutral","twitter","Goodmorning #twitter! :)"
"positive","mariah carey","This is what happens when you try to share Mariah Carey's spotlight http://mashable.com/2015/08/07/mariah-carey-son-walk-of-fame/ … via @mashable"
"positive","ric flair","My Bench would be. 6th man Seth Rollins. Chris Jericho. Brock Lesnar. Ric Flair, and.... John Cena... just kidding. NOT CENA. xD"
"positive","oracle","My new sounds: Thank God it's Friday (Prod. By Oracle. Mastered by Stix 'n' Snarez) https://soundcloud.com/streetmicthavirus/thank-god-its-friday-prod-by-oracle-mastered-by-stix-n-snarez … on #SoundCloud"
"positive","harry potter","@OliverPhelps @James_Phelps @FlaglerCollege is celebrating Harry Potter month in November if you guys are interested :)"
"positive","oracle","The Weeknd coming to Oracle with Travi$ Scott in December.. Oh my."
"neutral","google","The lock screen now has facial recognition capability! #Google #Android #ICS"
"neutral","apple","Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App."
"positive","ipad","Reading @daringfireball's prelude to tomorrow's Apple event, can't help but think @gruber is the new WSJ, Bloomberg, or NYT re: iPad news."
"negative","juventus","If Draxler news is true, Juventus has been humiliated this transfer window. May be leaving without the trequartista they need and 0-2."
"positive","apple","Now all @Apple has to do is get swype on the iphone and it will be crack. Iphone that is"
"positive","galaxy note","Galaxy Note 5 may come with Exynos 7420 and no microSD card slot pic.twitter.com/99dnNmHtpz"
"neutral","visa card","@ruby_gem My primary debit card is Visa Electron."
"negative","apple","Dear @Apple,Congratulations, I am suing my insurance company and you just managed to make it to the top of my shit list. #Ineedthosepictures"
"neutral","twitter","#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter"
"negative","twitter","@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;("
"neutral","Malcolm Gladwell","Bill Simmons in conversation with Malcolm Gladwell http://bit.ly/j9o50"
"negative","joe biden","The Elizabeth Warren test: Why Joe Biden's presidential run may be over before it begins http://www.salon.com/2015/09/04/the_elizabeth_warren_test_why_joe_bidens_presidential_run_may_be_over_before_it_begins_partner/ … #ows #p2"
"negative","time warner","@sportsguy33 Time Warner = epic fail"
"neutral","microsoft","#Microsoft: #Mango Now Available to Nearly Everyone - http://t.co/vQkJ84AC #windowsphone #wp7"
"positive","google+","I love your site..it's interesting. I was just reading a few articles. I'm tweeting, facebook, google+ the 1st one https://twitter.com/padresteve/status/633771326147297280 …"
"positive","sydney","@AlexAllTimeLow Sydney Aquarium is the best place in the world  When youre done walk over the bridge and go to the mall (YYY)"
"positive","federer","Federer is looking good after winning Cincy for the 7th time."
"positive","amazon prime day","If you are one of the many shoppers out there wanting to take advantage of Amazon Prime Day today July 15 -... http://fb.me/6vhK6gmI3 "
"positive","grateful dead","I just bought: '30 Trips Around The Sun The Definitive Live Story (1965-1995)' ~ Grateful Dead via @AmazonUK http://www.amazon.co.uk/dp/B00YDF76AK/ref=cm_sw_r_tw_asp_ZSZjJ.JJZ56T5 …"
"positive","sony","When you remember Sony is trying to make bible study mandatory on Sunday nights @xo_taylorbang pic.twitter.com/CfljDMvMv3"
"positive","fleetwood mac","Need Your Love So Bad by Fleetwood Mac is #nowplaying in The Sun, Lancaster. Download it now at http://www.last.fm/affiliate/byid/9/32568/24/ws.track.buylinks.e4532c8d3f1ac5a7b09b3765f6cf2a25 …"
"positive","michelle obama","so I just found out today that I might get to see Michelle Obama on Friday"
"neutral","safeway","Did not realize there is a gym above Safeway!"
"positive","abs-cbn","thank you ABS-CBN and BCWMH for the fantastic episode today. Tomorrow again. I can't wait to... http://tfc.tv/Episode/Details/32896 …"
"negative","monsanto","Many people on the planet have a death wish. They don't care if Monsanto is killing them or not. Sometimes you may as well save your breath"
"neutral","apple","Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco"
"positive","amazon prime","Nice: @BrandRepublic 2nd spot in Amazon Prime's #TV #campaign shows next day delivery coming to rescue of a lame #dog http://bit.ly/1DVYnKL "
"neutral","apple","@vlingo is a POOR substitute for Siri!! Yo @APPLE, gimmie Siri!!!!"
"neutral","dallas","@sistersncloth Yes, the Dallas event did. Remind me to send you a link tomorrow. It was on 10:00 news too. Our Ft Worth event had none tho."
"negative","microsoft","RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer"
"neutral","microsoft","@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in"
"positive","notre dame school","According to the create a school, Notre Dame will have 7 receivers in NCAA 10 at 84 or higher rating :) *sweet*"
"negative","apple","Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
"positive","apple","@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN"
"positive","nike","Yesterday you said Tomorrow, Just do it - Nike"
"positive","metlife","Going to MetLife tomorrow but not to see the boys is a weird feeling"
"negative","weka","arhh, It's weka bug. = = and I spent almost two hours to find that out. crappy me"
"neutral","twitter","Getting some blank rows in my #Twitter feed on the website. Are you?"
"positive","teen wolf","Oh just realized that there was no teen wolf today :((((((((( MAJOR MISSING :(((( January'16. << SO LONGGGGG"
"positive","g2","Guess I'll be retiring my G1 and start using my developer G2 woot #googleio"
"neutral","apple","has the new iOS5 changed the way the iPad charges? I've noticed I can charge from my laptop & iPhone charger now @toptweets @BBCClick @apple"
"neutral","twitter","Lol itss ben a #year since i had a #twitter but i jus start using it"
"neutral","microsoft","Jet Car Stunts Xbox Live game for Windows Phone released http://t.co/O3hYxBxh #wp7 #xbox #microsoft"
"positive","amazon","I want this. And yes, I'm playing on Amazon instead of reading for class tomorrow. Because my head is spinning. http://fb.me/4a0CVn9rr "
"neutral","apple","Our trip to SF and Silicon Valley is about to end. Visit @Apple HQ is one of the final stops. http://t.co/ikoOqdoc"
"positive","google","Are you using #Google+ and #Linkedin yet? These are essential tools to get your company and/or you on the FIRST page of Google. Contact..."
"positive","justin","Zayn and Justin are both working in the studio. What if they're planning a secret collab? The world may never know! Stay tuned . . ."
"positive","fleetwood mac","Bright Blue skies for the Smooth Drive Home, with Fleetwood Mac, Al Green & hopefully Sunday dinner leftovers in the fridge for tea!"
"positive","tgif","[Feast Makati Salcedo meets in AIM Conference Center this Tuesday!] Join us for the brand new series TGIF:... http://fb.me/2rmmyAY6B "
"negative","sarah palin","This sounds like when Sarah Palin was interviewed and didn't know the answer. Claimed she was being set up. https://twitter.com/nytimes/status/639902277231321088 …"
"positive","xbox","played and perfected Dragon's Dogma on Xbox 360 & PS3. come january, it'll happen on PC too"
"negative","google","#ICS introduces Facial recognition to unlock phone, however - the demo didn't go as planned.http://engt.co/q2KeC7 #Google Goof up! #Android"
"positive","planned parenthood","ICYMI: Heres what you must know about Texas' decision to defund cancer screenings @ Planned Parenthood on Sept 1 http://mm4a.org/1i4El75 "
"positive","amazon prime","Sneaky Pete on Amazon Prime! Loved the 1st episode! #sneakypete https://twitter.com/SneakyPeteShow/status/634031943529574400 …"
"positive","seinfeld","Will watch old movies, Seinfeld and other silly things till Sunday...the old #katrina news footage is too much for this heart to bear."
"neutral","google","ahahaa for the twitpic... the power of #google"
"positive","ibm","IBM's Spectrum Protect named Gartner's Leaders Quadrant for Enterprise Backup Software: A Leader for the 10th time http://flip.it/GE5sT "
"neutral","google","wait.... since when does putting honeycomb and gingerbread together make ice cream sandwich? #google ..."
"positive","federer","Federer just won his 15th straight point on his serve... Lol wow"
"positive","federer","Some outrageous shots from Federer in the tiebreak. The clean half volley return of a Djokovic 2nd serve just about the best of them."
"positive","federer","Federer is about to be done with his match in the same time the 5th set of the Hewitt vs. Tomic match takes!"
"neutral","microsoft","#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/BgrZnNvs #uncategorized"
"positive","tgif","TGIF, (Thank God its Friday) If you could hop on a bus and travel anywhere in Zambia right now, where would you... http://fb.me/6INIktL3i "
"positive","taylor_swift","@taylorswift13 Taylor Swift I think you're so pretty it makes my heart melt everytime I see your face. "
"neutral","apple","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G"
"neutral","eating","Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O"
"negative","angela merkel","Angela Merkel's jackets: many colours but just one look http://www.theguardian.com/fashion/shortcuts/2012/oct/09/angela-merkel-jacket-pantone …"
"neutral","oprah","i went to my room 2 hours ago to study for my econ exam tomorrow. but all i ended up doing was watching an epi of oprah and taking a nap. "
"positive","booz allen","[#MLUC09] Customer Innovation Award Winner: Booz Allen Hamilton -- http://ping.fm/c2hPP"
"neutral","youtube","Noooooooo!!! There are clips missing on youtube "
"negative","apple","OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS"
"negative","apple","So my iMessage still isn't working! @apple"
"negative","twitter","I hate #twitter right now.."
"neutral","sydney","@shaundiviney hey radio staion the 101.3 one dnt work for sydney  it just flick 2day fm playing im on a boat"
"positive","nike","just changed my default pic to a Nike basketball cause bball is awesome!!!!!"
"neutral","act","Also need to be at least accredated in ACT or REBT before the end of 4th yr."
"positive","apple","Check out our live coverage of the Apple event here. http://www.fastcompany.com/3050581/apple-event/live-coverage-september-2015-apple-event …"
"positive","conor mcgregor","Conor McGregor lived up to the 3 million dollar bet he wanted to make with Dana of KOing Mendes in the 2nd."
"positive","east palo alto","SHOUT OUTS TO ALL EAST PALO ALTO FOR BEING IN THE BUILDIN KARIZMAKAZE 50CAL GTA! ALSO THANKS TO PROFITS OF DOOM UNIVERSAL HEMPZ CRACKA......"
"positive","hillary","I wish you mum and my family journey mercies, as you travel to Kakamega to lay Hillary's body to rest tomorrow,... http://fb.me/2dJ9q2Nka "
"neutral","microsoft","Read how SunGard #IntelliMatch achieved 53% ^ in performance (50 mill transactions in &lt;25 mins) #Intel #HP #Microsoft http://t.co/2i1k64wx"
"negative","twitter","RT @FucknWithFatty: #Twitter needs to get their shit together cause they fucking up! I'm not getting my RT's or mentions. -______________-"
"neutral","google","#SEO Tip:Make sure that your important keywords have high keyword density in your pages #google #bing #yahoo"
"positive","kerry","We have Kerry for @CYPNNorthampton with us tonight at Tuesday club playing Kerry's special game"
"neutral","apple","Awesome documentary about how apple was created.. #stevejobs #apple @apple http://t.co/Qetk8ds2"
"positive","google","Sorry #Apple #Google and #Samsung just made you look bad. #Android is king"
"negative","jurassic world","The only way to make Jurassic World safe is to stop genetically modifying dino DNA. - I may have drifted off. #BrownSpeech"
"neutral","google","Tips to make #Google always #crawl your #website http://t.co/SVYSckH7"
"positive","david beckham","Northern Ireland 1-0 England: The night Windsor Park blew David Beckham away: In the aftermath maybe, just may... http://bit.ly/1K0IX4z "
"negative","apple","@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?"
"neutral","microsoft","If you missed it : #Microsoft working on ‘PocketTouch’ device input through clothing http://t.co/eqz4HkNk"
"neutral","twitter","@BenFolds p.s. I would have never used the word playa over player if #Twitter wasn't so restrictive..."
"neutral","apple","ok it is back @iphone @apple"
"neutral","microsoft","#Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis"
"neutral","microsoft","RT @FierceCIO: What happens to #Skype now that it is officially #Microsoft's? http://t.co/9FzSH0RY $MSFT"
"positive","bentley","i wanted my mom to drive me to school in the Bentley tomorrow but its only 2 seats ): and she has to drive my sisters too"
"negative","tom cruise","My Mum's friend is here and they're legit talking about Tom Cruise and I'm just sat here like ........"
"positive","apple watch","Best Buy beats Q2 views, expands Apple Watch sales - Best Buy stock jumped Tuesday after the consumer electronics ... http://ht.ly/33d6Lq "
"neutral","google","Addicted to this new game #tripletown on #Google+,"
"negative","bobby jindal","Shock of shocks, the posts about Bobby Jindal's birthright citizenship/anchor baby status are bullshit (http://www.politifact.com/punditfact/statements/2015/aug/25/occupy-democrats/liberal-group-tags-jindal-anchor-baby/ …) ..."
"positive","venice beach","Happy Sunday. May your day be filled with delicious coffee. #vsco #vscocam #vscogrid @ Venice Beach https://instagram.com/p/6dAv6xrieL/ "
"positive","lebron","Lakers win...Kobe is such a beast I swear....Lebron is still the GOAT   ....Magic played a good game though bad calls saved the Lakers ass"
"positive","justin","That moment when you live in NYC but you're at college in PA when Justin's performing there on Thursday fuck me man https://twitter.com/likebrb/status/641259873137786880 …"
"neutral","twitter","My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime"
"positive","ibm","Berkshire's Buffett says bought some IBM shares in Q3 - CNBC: NEW YORK, Sept 8 (Reuters) - Warren Buffett, the... http://bit.ly/1JPVnNq "
"positive","sony","Albert Shum and I won 3rd in a SONY design competition in early 90's...our design was a phone in which you push... http://fb.me/2hAjCi4Z1 "
"positive","ios","#CrossSkyHigh is going IOS #saturday. For now try this http://bit.ly/1fDe3ac  #indiedev @GamerRTer @ShoutGamers pic.twitter.com/bkWUjKEmju"
"neutral","twitter","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21"
"neutral","google","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/QoXd3I0s #google"
"positive","g2","just got a free G2 android at google i/o!!!"
